,age,income,children,credit_history,overdue_payments,active_loans,years_in_job,employment_type,owns_property,assets_value,other_loans,education,city,marital_status,credit_risk
9355,44,,0.0,dobra historia,0.0,2,9,stała,1.0,31885.0,0,1,0,kawaler/panna,0
9356,46,34578.0,2.0,dobra historia,0.0,2,3,samozatrudnienie,0.0,,1,1,1,kawaler/panna,0
9357,47,17701.0,0.0,,1.0,2,11,samozatrudnienie,1.0,,0,0,1,żonaty/zamężna,0
9358,36,15422.0,1.0,,1.0,0,15,stała,1.0,39894.0,1,0,1,żonaty/zamężna,0
9359,43,22098.0,3.0,,1.0,1,4,stała,1.0,17212.0,0,1,0,żonaty/zamężna,0
9360,54,33762.0,1.0,dobra historia,0.0,1,3,stała,,23468.0,0,1,2,żonaty/zamężna,0
9361,54,19619.0,0.0,brak historii,1.0,1,17,stała,1.0,52750.0,1,0,0,kawaler/panna,0
9362,39,32888.0,0.0,dobra historia,1.0,2,5,stała,0.0,90601.0,1,1,0,rozwiedziony/rozwiedziona,0
9363,41,,0.0,,0.0,0,7,stała,0.0,27267.0,1,1,1,kawaler/panna,0
9364,51,20318.0,1.0,dobra historia,2.0,1,8,samozatrudnienie,1.0,77147.0,0,1,0,rozwiedziony/rozwiedziona,0
9365,24,,0.0,,0.0,3,14,określona,0.0,,0,0,1,rozwiedziony/rozwiedziona,0
9366,36,40000.0,0.0,dobra historia,0.0,0,2,stała,1.0,51311.0,1,1,1,kawaler/panna,0
9367,53,24436.0,3.0,,0.0,1,8,samozatrudnienie,1.0,14885.0,1,1,1,kawaler/panna,0
9368,49,40000.0,0.0,brak historii,0.0,2,4,samozatrudnienie,,,0,0,2,żonaty/zamężna,0
9369,43,11227.0,1.0,brak historii,,1,20,określona,,23857.0,0,1,0,żonaty/zamężna,0
9370,24,,1.0,dobra historia,1.0,2,6,stała,0.0,,0,0,1,żonaty/zamężna,0
9371,39,,1.0,,1.0,4,5,stała,,58459.0,0,2,1,żonaty/zamężna,0
9372,34,30032.0,0.0,dobra historia,0.0,1,6,samozatrudnienie,,318352.0,1,1,0,kawaler/panna,0
9373,43,14666.0,0.0,dobra historia,0.0,3,9,określona,0.0,35902.0,1,1,0,kawaler/panna,0
9374,31,40000.0,3.0,dobra historia,0.0,3,10,samozatrudnienie,1.0,128424.0,0,0,1,rozwiedziony/rozwiedziona,0
9375,29,,0.0,brak historii,,0,13,określona,1.0,,0,1,0,żonaty/zamężna,0
9376,19,12790.0,1.0,dobra historia,,3,6,stała,,149524.0,1,1,0,żonaty/zamężna,0
9377,52,21850.0,1.0,dobra historia,,0,6,stała,1.0,308907.0,0,0,1,kawaler/panna,0
9378,36,18834.0,0.0,,0.0,2,0,stała,1.0,52023.0,1,1,1,żonaty/zamężna,0
9379,41,40000.0,2.0,dobra historia,1.0,1,4,samozatrudnienie,1.0,43464.0,1,0,1,kawaler/panna,0
9380,39,37233.0,1.0,dobra historia,0.0,2,6,stała,,62942.0,0,0,0,żonaty/zamężna,0
9381,29,22580.0,1.0,dobra historia,1.0,1,17,stała,,10000.0,0,0,2,kawaler/panna,0
9382,27,20827.0,2.0,dobra historia,,1,10,określona,,,0,0,0,kawaler/panna,0
9383,29,35437.0,3.0,brak historii,,5,8,określona,,25859.0,0,1,1,żonaty/zamężna,1
9384,32,36294.0,0.0,dobra historia,0.0,1,17,określona,,38939.0,0,0,1,kawaler/panna,0
9385,43,5137.0,2.0,dobra historia,,1,8,określona,,40642.0,1,0,0,żonaty/zamężna,0
9386,32,30378.0,0.0,dobra historia,1.0,2,5,stała,0.0,113617.0,0,2,1,kawaler/panna,0
9387,57,22336.0,1.0,brak historii,0.0,3,5,określona,0.0,61182.0,1,1,0,kawaler/panna,0
9388,50,11434.0,0.0,brak historii,0.0,0,4,stała,0.0,41390.0,0,1,1,kawaler/panna,0
9389,48,,0.0,dobra historia,0.0,1,5,określona,0.0,37509.0,0,1,1,żonaty/zamężna,0
9390,38,,0.0,dobra historia,1.0,3,10,określona,1.0,,1,1,0,rozwiedziony/rozwiedziona,0
9391,55,29097.0,0.0,dobra historia,0.0,1,9,samozatrudnienie,1.0,205138.0,0,0,1,kawaler/panna,0
9392,37,38185.0,0.0,dobra historia,0.0,1,15,stała,1.0,38139.0,0,0,1,żonaty/zamężna,0
9393,39,40000.0,1.0,brak historii,1.0,2,11,określona,0.0,,0,1,0,kawaler/panna,0
9394,41,14543.0,0.0,dobra historia,0.0,1,14,stała,1.0,40166.0,0,1,0,kawaler/panna,0
9395,47,8701.0,2.0,,1.0,2,16,stała,0.0,,0,0,1,żonaty/zamężna,0
9396,46,30590.0,0.0,,,2,13,stała,,10000.0,0,0,2,kawaler/panna,0
9397,35,19461.0,0.0,,0.0,1,5,stała,,,0,1,0,rozwiedziony/rozwiedziona,0
9398,34,11080.0,0.0,brak historii,0.0,0,9,stała,0.0,,0,1,2,kawaler/panna,0
9399,46,21182.0,0.0,dobra historia,1.0,0,15,stała,1.0,,0,1,2,żonaty/zamężna,0
9400,47,31690.0,0.0,dobra historia,0.0,3,17,brak,0.0,26539.0,0,1,0,rozwiedziony/rozwiedziona,0
9401,36,20445.0,5.0,dobra historia,0.0,1,11,stała,0.0,48797.0,0,1,1,żonaty/zamężna,0
9402,24,14862.0,0.0,dobra historia,2.0,4,20,określona,,97658.0,0,2,0,żonaty/zamężna,0
9403,37,,2.0,dobra historia,0.0,3,7,stała,0.0,28260.0,0,1,2,kawaler/panna,0
9404,46,21813.0,0.0,dobra historia,0.0,3,12,określona,1.0,62236.0,1,0,1,żonaty/zamężna,0
9405,58,8393.0,3.0,dobra historia,0.0,1,3,samozatrudnienie,1.0,30085.0,0,0,2,żonaty/zamężna,0
9406,28,,0.0,brak historii,1.0,4,10,stała,1.0,,0,0,0,żonaty/zamężna,0
9407,35,11246.0,3.0,,2.0,2,13,określona,0.0,281185.0,1,0,0,rozwiedziony/rozwiedziona,0
9408,36,30623.0,0.0,dobra historia,2.0,0,16,określona,1.0,87267.0,0,1,0,żonaty/zamężna,0
9409,53,,0.0,brak historii,2.0,2,0,określona,1.0,27845.0,0,1,0,żonaty/zamężna,1
9410,39,36546.0,1.0,brak historii,,0,2,stała,1.0,35809.0,0,2,1,kawaler/panna,0
9411,30,17951.0,1.0,brak historii,1.0,2,7,samozatrudnienie,1.0,51780.0,0,1,0,żonaty/zamężna,0
9412,45,,0.0,dobra historia,1.0,2,0,określona,0.0,12459.0,0,1,1,rozwiedziony/rozwiedziona,0
9413,35,,0.0,dobra historia,1.0,1,11,stała,1.0,119894.0,1,1,0,rozwiedziony/rozwiedziona,0
9414,27,14285.0,2.0,dobra historia,0.0,0,18,stała,1.0,11033.0,1,1,0,kawaler/panna,0
9415,31,25320.0,0.0,dobra historia,1.0,2,8,samozatrudnienie,,13957.0,0,1,0,kawaler/panna,0
9416,57,15274.0,0.0,,1.0,0,14,określona,1.0,30045.0,1,1,1,kawaler/panna,0
9417,43,16674.0,1.0,,0.0,0,10,stała,,,1,0,0,kawaler/panna,0
9418,41,26975.0,1.0,brak historii,0.0,1,5,określona,1.0,,0,0,1,kawaler/panna,0
9419,37,12465.0,0.0,dobra historia,,1,4,określona,,59171.0,0,1,1,żonaty/zamężna,0
9420,42,,1.0,,0.0,1,13,określona,1.0,63269.0,1,1,1,żonaty/zamężna,0
9421,42,24937.0,0.0,dobra historia,1.0,1,13,samozatrudnienie,1.0,98743.0,0,2,1,kawaler/panna,0
9422,42,,0.0,dobra historia,1.0,0,10,stała,1.0,,0,2,0,żonaty/zamężna,0
9423,41,,0.0,brak historii,1.0,2,11,stała,1.0,30289.0,0,0,1,kawaler/panna,0
9424,48,25947.0,3.0,dobra historia,,1,19,określona,0.0,56329.0,0,2,2,kawaler/panna,0
9425,40,22667.0,0.0,dobra historia,1.0,1,17,samozatrudnienie,0.0,126481.0,0,1,0,kawaler/panna,0
9426,30,29853.0,0.0,brak historii,,2,3,określona,1.0,22041.0,1,1,2,żonaty/zamężna,0
9427,33,23126.0,1.0,brak historii,,2,2,stała,,100609.0,0,0,2,żonaty/zamężna,1
9428,20,8073.0,0.0,brak historii,,3,13,brak,1.0,24959.0,1,2,1,rozwiedziony/rozwiedziona,0
9429,60,9191.0,1.0,dobra historia,,0,2,stała,0.0,67700.0,0,0,0,żonaty/zamężna,0
9430,48,40000.0,5.0,brak historii,0.0,1,12,samozatrudnienie,0.0,62144.0,0,1,2,rozwiedziony/rozwiedziona,0
9431,31,22027.0,4.0,,,2,15,brak,0.0,47216.0,0,1,2,kawaler/panna,0
9432,37,35423.0,0.0,dobra historia,0.0,2,6,stała,1.0,26269.0,0,0,2,kawaler/panna,0
9433,33,18530.0,1.0,dobra historia,1.0,1,9,samozatrudnienie,,109964.0,0,1,2,żonaty/zamężna,0
9434,55,21396.0,3.0,brak historii,0.0,1,13,stała,,98514.0,0,1,1,żonaty/zamężna,0
9435,25,17558.0,0.0,brak historii,1.0,3,7,stała,,26635.0,1,1,0,żonaty/zamężna,0
9436,41,,0.0,brak historii,2.0,3,14,stała,0.0,151826.0,1,1,1,kawaler/panna,0
9437,38,24999.0,0.0,,0.0,0,8,stała,1.0,83465.0,0,0,0,żonaty/zamężna,0
9438,48,16857.0,0.0,dobra historia,0.0,0,12,określona,0.0,125592.0,0,1,1,żonaty/zamężna,0
9439,38,9645.0,5.0,dobra historia,1.0,3,2,stała,1.0,25779.0,1,2,0,żonaty/zamężna,0
9440,22,40000.0,2.0,dobra historia,1.0,2,10,stała,1.0,37114.0,1,1,0,żonaty/zamężna,0
9441,37,20299.0,0.0,,0.0,0,12,stała,1.0,33238.0,1,0,0,kawaler/panna,0
9442,30,,2.0,dobra historia,2.0,2,6,samozatrudnienie,,,0,0,0,żonaty/zamężna,0
9443,40,33792.0,0.0,dobra historia,0.0,1,6,samozatrudnienie,1.0,60901.0,1,1,0,żonaty/zamężna,0
9444,54,17476.0,3.0,dobra historia,0.0,1,15,stała,1.0,28812.0,1,1,2,żonaty/zamężna,0
9445,22,,0.0,dobra historia,1.0,3,13,stała,0.0,36346.0,1,1,1,kawaler/panna,0
9446,31,,0.0,,1.0,3,10,określona,1.0,17492.0,1,0,0,kawaler/panna,0
9447,34,13423.0,0.0,dobra historia,0.0,3,12,określona,,152656.0,1,1,0,żonaty/zamężna,0
9448,36,,1.0,dobra historia,1.0,2,1,określona,1.0,209917.0,0,2,1,rozwiedziony/rozwiedziona,0
9449,47,20351.0,0.0,brak historii,1.0,0,10,określona,,15551.0,0,1,0,rozwiedziony/rozwiedziona,0
9450,38,28545.0,0.0,dobra historia,2.0,0,5,stała,,48231.0,1,0,2,żonaty/zamężna,1
9451,44,27050.0,5.0,brak historii,0.0,1,9,stała,,37590.0,0,0,1,kawaler/panna,0
9452,33,30301.0,3.0,brak historii,0.0,3,2,stała,,25567.0,1,1,0,żonaty/zamężna,0
9453,42,,1.0,dobra historia,1.0,0,12,stała,0.0,,1,2,0,żonaty/zamężna,0
9454,47,16438.0,3.0,,0.0,0,4,samozatrudnienie,1.0,245832.0,0,0,0,żonaty/zamężna,0
9455,32,18727.0,3.0,dobra historia,1.0,2,23,samozatrudnienie,1.0,79701.0,0,1,0,żonaty/zamężna,0
9456,47,,1.0,dobra historia,0.0,0,9,brak,1.0,,0,1,0,żonaty/zamężna,0
9457,40,,1.0,dobra historia,1.0,3,7,samozatrudnienie,0.0,85288.0,0,2,0,żonaty/zamężna,0
9458,50,39872.0,3.0,dobra historia,0.0,2,9,stała,1.0,,1,0,0,żonaty/zamężna,0
9459,37,40000.0,1.0,dobra historia,1.0,0,1,określona,0.0,31886.0,0,1,2,żonaty/zamężna,0
9460,43,18590.0,0.0,dobra historia,1.0,2,9,samozatrudnienie,0.0,173826.0,1,0,0,żonaty/zamężna,0
9461,39,25488.0,0.0,dobra historia,0.0,2,14,samozatrudnienie,,,1,0,1,kawaler/panna,0
9462,39,,0.0,dobra historia,1.0,2,12,stała,1.0,99039.0,1,1,0,żonaty/zamężna,0
9463,42,30050.0,3.0,dobra historia,0.0,0,7,brak,1.0,51910.0,0,0,0,kawaler/panna,0
9464,45,14199.0,1.0,dobra historia,0.0,0,17,określona,0.0,,0,1,0,kawaler/panna,0
9465,27,,3.0,brak historii,1.0,3,6,stała,1.0,12593.0,0,2,1,kawaler/panna,0
9466,54,35005.0,2.0,dobra historia,0.0,2,7,stała,0.0,147673.0,0,1,2,żonaty/zamężna,0
9467,21,35465.0,0.0,dobra historia,0.0,0,5,stała,,106768.0,0,1,0,żonaty/zamężna,0
9468,33,40000.0,2.0,,,3,3,określona,0.0,30292.0,0,1,0,kawaler/panna,0
9469,39,28769.0,0.0,dobra historia,1.0,1,14,stała,1.0,79185.0,0,1,0,żonaty/zamężna,0
9470,44,13178.0,0.0,dobra historia,1.0,4,6,samozatrudnienie,0.0,48136.0,0,0,2,żonaty/zamężna,0
9471,55,20547.0,2.0,,0.0,2,10,stała,,,0,1,1,kawaler/panna,0
9472,21,9647.0,1.0,dobra historia,0.0,0,7,samozatrudnienie,0.0,17320.0,0,0,1,żonaty/zamężna,0
9473,34,27106.0,2.0,brak historii,1.0,1,15,samozatrudnienie,,,0,0,0,rozwiedziony/rozwiedziona,0
9474,18,20239.0,0.0,brak historii,0.0,1,14,stała,1.0,,1,1,0,żonaty/zamężna,0
9475,40,21584.0,2.0,dobra historia,,3,2,stała,1.0,79348.0,1,2,1,kawaler/panna,0
9476,42,40000.0,0.0,brak historii,1.0,0,11,samozatrudnienie,0.0,146411.0,1,2,2,kawaler/panna,0
9477,55,17527.0,1.0,dobra historia,,3,10,samozatrudnienie,1.0,41297.0,0,0,1,kawaler/panna,0
9478,41,19417.0,0.0,brak historii,0.0,1,14,określona,0.0,39626.0,0,0,1,kawaler/panna,0
9479,50,22269.0,1.0,dobra historia,,0,11,stała,1.0,19167.0,1,2,1,kawaler/panna,0
9480,45,,0.0,dobra historia,0.0,1,15,określona,,,1,1,1,żonaty/zamężna,0
9481,35,19282.0,0.0,brak historii,0.0,1,13,brak,,99843.0,1,1,1,żonaty/zamężna,0
9482,25,6355.0,1.0,dobra historia,0.0,2,12,stała,1.0,31166.0,1,1,0,kawaler/panna,0
9483,42,16436.0,1.0,brak historii,,2,14,określona,1.0,,1,0,1,żonaty/zamężna,0
9484,25,33778.0,1.0,,1.0,2,7,samozatrudnienie,0.0,,1,2,0,żonaty/zamężna,0
9485,52,,1.0,dobra historia,1.0,1,8,określona,1.0,10165.0,0,0,2,kawaler/panna,0
9486,38,,3.0,dobra historia,0.0,0,17,stała,1.0,113479.0,0,1,2,żonaty/zamężna,0
9487,51,22480.0,3.0,,2.0,3,15,samozatrudnienie,,25008.0,0,1,0,żonaty/zamężna,0
9488,35,12868.0,0.0,dobra historia,,3,13,określona,1.0,108793.0,0,2,2,żonaty/zamężna,0
9489,42,22000.0,0.0,dobra historia,0.0,1,12,samozatrudnienie,,232452.0,1,2,1,żonaty/zamężna,0
9490,42,40000.0,1.0,dobra historia,2.0,2,1,określona,1.0,16776.0,0,0,1,kawaler/panna,1
9491,39,40000.0,0.0,brak historii,1.0,1,12,stała,1.0,50020.0,0,1,1,żonaty/zamężna,0
9492,35,,0.0,dobra historia,0.0,0,8,samozatrudnienie,1.0,73618.0,0,1,0,żonaty/zamężna,0
9493,43,,0.0,dobra historia,2.0,1,15,samozatrudnienie,1.0,,0,0,2,żonaty/zamężna,0
9494,30,13496.0,0.0,dobra historia,0.0,4,8,stała,,28359.0,0,1,1,kawaler/panna,0
9495,27,,1.0,dobra historia,,1,0,stała,1.0,,1,1,0,żonaty/zamężna,0
9496,52,26399.0,0.0,brak historii,,0,12,brak,0.0,,0,0,0,żonaty/zamężna,0
9497,47,16942.0,0.0,,0.0,1,8,stała,1.0,94300.0,0,1,1,żonaty/zamężna,0
9498,40,34616.0,3.0,brak historii,0.0,2,9,brak,1.0,10000.0,1,1,2,kawaler/panna,0
9499,56,40000.0,3.0,dobra historia,0.0,2,10,stała,0.0,129456.0,1,0,1,żonaty/zamężna,0
9500,37,26011.0,3.0,dobra historia,0.0,0,16,stała,0.0,97439.0,1,0,0,rozwiedziony/rozwiedziona,0
9501,53,23175.0,0.0,,1.0,3,21,stała,1.0,35552.0,0,0,0,żonaty/zamężna,0
9502,41,9505.0,0.0,brak historii,0.0,1,10,stała,1.0,,0,2,0,kawaler/panna,0
9503,29,32010.0,0.0,dobra historia,1.0,2,5,określona,,58057.0,0,1,0,żonaty/zamężna,0
9504,58,12433.0,0.0,dobra historia,0.0,2,0,stała,,18623.0,1,1,0,kawaler/panna,0
9505,49,17872.0,0.0,dobra historia,0.0,3,19,określona,1.0,,1,2,0,rozwiedziony/rozwiedziona,0
9506,38,,3.0,brak historii,1.0,3,21,stała,0.0,60389.0,0,0,2,żonaty/zamężna,0
9507,47,36859.0,4.0,dobra historia,0.0,2,3,brak,1.0,28507.0,0,1,1,żonaty/zamężna,0
9508,35,17443.0,2.0,brak historii,1.0,3,11,stała,0.0,198089.0,1,1,0,kawaler/panna,0
9509,48,17953.0,2.0,dobra historia,,1,10,brak,1.0,15466.0,0,1,1,żonaty/zamężna,0
9510,18,15527.0,1.0,dobra historia,0.0,2,1,określona,,37546.0,0,1,2,żonaty/zamężna,0
9511,29,,2.0,dobra historia,1.0,2,11,stała,1.0,,0,1,1,kawaler/panna,0
9512,49,,3.0,dobra historia,2.0,0,13,stała,,,1,1,1,kawaler/panna,0
9513,37,9832.0,1.0,brak historii,0.0,2,8,stała,0.0,123237.0,0,0,2,rozwiedziony/rozwiedziona,0
9514,42,30993.0,0.0,dobra historia,,3,10,określona,1.0,42884.0,1,1,2,kawaler/panna,0
9515,26,26829.0,0.0,dobra historia,0.0,1,12,stała,0.0,125543.0,1,0,0,żonaty/zamężna,0
9516,58,,1.0,dobra historia,0.0,0,9,stała,0.0,57873.0,0,0,0,rozwiedziony/rozwiedziona,0
9517,51,13667.0,0.0,dobra historia,0.0,0,8,stała,,103661.0,1,1,2,kawaler/panna,0
9518,37,,3.0,brak historii,2.0,0,8,określona,0.0,57197.0,0,0,1,żonaty/zamężna,0
9519,35,22623.0,1.0,brak historii,,0,13,stała,0.0,62519.0,1,2,1,kawaler/panna,0
9520,50,,1.0,dobra historia,,0,12,samozatrudnienie,0.0,,0,2,1,rozwiedziony/rozwiedziona,0
9521,59,20462.0,0.0,dobra historia,0.0,0,14,stała,0.0,68136.0,1,1,0,żonaty/zamężna,0
9522,49,,0.0,,2.0,2,11,stała,1.0,,0,2,1,kawaler/panna,0
9523,61,40000.0,0.0,brak historii,0.0,0,14,brak,0.0,66536.0,0,0,0,żonaty/zamężna,0
9524,30,27255.0,2.0,brak historii,0.0,1,17,stała,1.0,27265.0,1,0,0,żonaty/zamężna,0
9525,31,40000.0,0.0,brak historii,0.0,2,3,samozatrudnienie,0.0,22548.0,0,2,0,żonaty/zamężna,0
9526,28,,4.0,dobra historia,0.0,0,11,samozatrudnienie,1.0,26790.0,1,2,2,żonaty/zamężna,0
9527,44,,1.0,dobra historia,0.0,1,11,brak,0.0,153492.0,0,1,1,rozwiedziony/rozwiedziona,0
9528,41,,1.0,dobra historia,0.0,2,5,stała,0.0,57274.0,1,1,0,kawaler/panna,0
9529,38,,3.0,dobra historia,0.0,1,13,określona,1.0,32992.0,1,1,1,żonaty/zamężna,0
9530,48,17749.0,5.0,dobra historia,0.0,0,9,stała,0.0,134402.0,1,0,1,kawaler/panna,0
9531,52,9588.0,0.0,,0.0,2,9,brak,,32988.0,0,2,1,żonaty/zamężna,0
9532,24,,2.0,dobra historia,1.0,4,1,samozatrudnienie,,,0,0,1,rozwiedziony/rozwiedziona,0
9533,34,19018.0,0.0,dobra historia,1.0,0,10,samozatrudnienie,0.0,67575.0,1,0,1,żonaty/zamężna,0
9534,48,12996.0,0.0,dobra historia,0.0,5,10,stała,1.0,41062.0,0,1,0,żonaty/zamężna,1
9535,35,17902.0,0.0,dobra historia,0.0,1,15,stała,1.0,26302.0,1,0,0,kawaler/panna,0
9536,32,14792.0,1.0,,0.0,0,15,określona,,,1,1,1,rozwiedziony/rozwiedziona,0
9537,50,15570.0,0.0,dobra historia,1.0,2,9,stała,1.0,129974.0,1,0,1,kawaler/panna,0
9538,27,19716.0,1.0,,1.0,1,13,stała,,,0,1,1,żonaty/zamężna,0
9539,36,40000.0,1.0,,1.0,5,14,określona,,14032.0,0,1,1,żonaty/zamężna,1
9540,43,15785.0,1.0,brak historii,1.0,2,7,samozatrudnienie,1.0,,0,0,0,kawaler/panna,0
9541,34,40000.0,0.0,dobra historia,,0,6,określona,,84237.0,0,2,0,żonaty/zamężna,0
9542,47,33671.0,2.0,dobra historia,0.0,1,6,stała,0.0,76377.0,1,0,0,żonaty/zamężna,0
9543,34,26853.0,1.0,dobra historia,0.0,1,10,stała,,99170.0,0,1,0,kawaler/panna,0
9544,54,32018.0,0.0,brak historii,,0,7,samozatrudnienie,1.0,48778.0,0,0,2,kawaler/panna,0
9545,38,22177.0,4.0,dobra historia,0.0,4,7,samozatrudnienie,0.0,,1,0,1,kawaler/panna,0
9546,46,40000.0,0.0,dobra historia,,0,4,samozatrudnienie,0.0,76696.0,0,1,1,kawaler/panna,0
9547,47,29245.0,1.0,brak historii,0.0,1,16,stała,0.0,73272.0,0,1,2,żonaty/zamężna,0
9548,33,9582.0,1.0,dobra historia,0.0,2,10,określona,0.0,54207.0,0,1,0,żonaty/zamężna,0
9549,19,25543.0,0.0,,1.0,2,5,stała,1.0,226797.0,0,1,1,kawaler/panna,0
9550,43,,0.0,brak historii,,3,16,samozatrudnienie,0.0,,0,2,1,kawaler/panna,0
9551,40,19062.0,2.0,brak historii,0.0,2,13,określona,,27766.0,0,0,0,żonaty/zamężna,0
9552,45,23461.0,0.0,dobra historia,0.0,2,1,samozatrudnienie,0.0,17199.0,0,0,1,kawaler/panna,0
9553,37,16213.0,0.0,brak historii,2.0,4,9,stała,,,1,1,1,kawaler/panna,0
9554,35,11061.0,1.0,dobra historia,0.0,5,14,stała,1.0,,1,1,1,żonaty/zamężna,1
9555,60,,1.0,,0.0,0,3,stała,,96532.0,0,0,2,żonaty/zamężna,0
9556,25,10213.0,2.0,brak historii,1.0,1,4,stała,1.0,28288.0,1,0,0,żonaty/zamężna,0
9557,47,30776.0,3.0,dobra historia,,1,8,samozatrudnienie,,82981.0,0,2,2,żonaty/zamężna,0
9558,34,,0.0,dobra historia,1.0,1,13,stała,1.0,74701.0,1,0,2,żonaty/zamężna,0
9559,36,15784.0,2.0,,0.0,2,15,samozatrudnienie,1.0,,0,1,2,rozwiedziony/rozwiedziona,0
9560,36,15020.0,2.0,dobra historia,,0,9,samozatrudnienie,1.0,56365.0,0,1,2,żonaty/zamężna,0
9561,31,19128.0,0.0,dobra historia,0.0,1,5,określona,1.0,,0,2,2,żonaty/zamężna,0
9562,45,8706.0,4.0,dobra historia,1.0,2,9,brak,1.0,20379.0,0,0,1,kawaler/panna,0
9563,53,26955.0,3.0,dobra historia,0.0,1,4,stała,0.0,36576.0,0,0,1,kawaler/panna,0
9564,44,,0.0,dobra historia,2.0,2,11,stała,,,1,1,0,kawaler/panna,0
9565,41,38801.0,1.0,dobra historia,,4,6,brak,1.0,131115.0,0,1,0,kawaler/panna,0
9566,30,16140.0,2.0,brak historii,2.0,3,2,stała,1.0,408359.0,0,1,1,żonaty/zamężna,0
9567,45,20998.0,0.0,brak historii,,1,12,brak,1.0,10548.0,0,1,1,kawaler/panna,0
9568,61,22068.0,3.0,dobra historia,0.0,4,5,brak,1.0,464326.0,1,0,0,żonaty/zamężna,0
9569,36,24887.0,1.0,,,1,3,określona,0.0,,1,1,2,rozwiedziony/rozwiedziona,0
9570,36,22437.0,1.0,dobra historia,1.0,1,11,stała,,,0,1,1,żonaty/zamężna,0
9571,34,17790.0,0.0,,1.0,1,3,określona,,53000.0,1,1,0,żonaty/zamężna,0
9572,35,,0.0,dobra historia,0.0,2,3,stała,,,0,2,1,żonaty/zamężna,0
9573,18,,0.0,dobra historia,1.0,2,4,stała,1.0,42566.0,1,1,2,kawaler/panna,0
9574,44,15024.0,2.0,dobra historia,0.0,1,15,stała,,,0,1,0,kawaler/panna,0
9575,31,27260.0,1.0,dobra historia,2.0,1,8,stała,1.0,25408.0,0,0,1,żonaty/zamężna,0
9576,23,,0.0,brak historii,,0,12,określona,1.0,105545.0,0,2,0,kawaler/panna,0
9577,47,31349.0,0.0,,1.0,4,14,brak,,39737.0,0,1,1,żonaty/zamężna,0
9578,29,35108.0,0.0,dobra historia,0.0,3,8,samozatrudnienie,1.0,80293.0,1,0,2,żonaty/zamężna,0
9579,36,24003.0,2.0,dobra historia,0.0,1,10,stała,1.0,101190.0,1,0,0,żonaty/zamężna,0
9580,54,,2.0,dobra historia,0.0,3,12,stała,1.0,105361.0,0,1,0,kawaler/panna,0
9581,25,14693.0,0.0,,0.0,1,10,brak,1.0,57615.0,0,0,0,kawaler/panna,0
9582,24,,0.0,dobra historia,0.0,3,8,stała,,42464.0,1,0,1,kawaler/panna,0
9583,42,,0.0,,0.0,1,10,stała,0.0,125675.0,0,0,0,kawaler/panna,0
9584,51,40000.0,0.0,,,0,8,stała,1.0,108522.0,1,2,2,żonaty/zamężna,0
9585,24,35986.0,2.0,,0.0,1,6,stała,0.0,45309.0,1,1,0,kawaler/panna,0
9586,44,12268.0,0.0,dobra historia,0.0,1,8,stała,1.0,15973.0,0,2,1,żonaty/zamężna,0
9587,45,15008.0,0.0,,,2,7,określona,1.0,11030.0,0,1,1,żonaty/zamężna,0
9588,19,40000.0,1.0,dobra historia,0.0,0,13,określona,,208805.0,0,1,0,żonaty/zamężna,0
9589,47,19787.0,4.0,dobra historia,,1,1,określona,1.0,70452.0,0,2,0,kawaler/panna,0
9590,48,,5.0,dobra historia,1.0,2,13,samozatrudnienie,0.0,24946.0,0,0,0,kawaler/panna,0
9591,36,13626.0,4.0,dobra historia,0.0,0,21,określona,,,1,1,1,kawaler/panna,0
9592,52,40000.0,2.0,dobra historia,0.0,0,10,stała,1.0,158794.0,1,1,0,żonaty/zamężna,0
9593,51,28287.0,2.0,,0.0,0,9,stała,1.0,51712.0,1,1,0,żonaty/zamężna,0
9594,41,14953.0,2.0,dobra historia,0.0,0,6,określona,0.0,155382.0,1,1,1,żonaty/zamężna,0
9595,35,13401.0,3.0,dobra historia,,1,1,określona,1.0,47205.0,1,2,1,kawaler/panna,0
9596,30,25683.0,4.0,brak historii,,0,8,określona,0.0,,0,2,0,kawaler/panna,0
9597,39,,0.0,,,4,9,stała,0.0,150547.0,0,1,1,żonaty/zamężna,0
9598,45,,0.0,dobra historia,0.0,0,0,stała,1.0,,0,1,0,żonaty/zamężna,0
9599,36,,0.0,dobra historia,0.0,1,5,stała,0.0,205297.0,0,0,1,rozwiedziony/rozwiedziona,0
9600,18,19298.0,1.0,dobra historia,0.0,2,4,stała,1.0,23266.0,0,0,1,żonaty/zamężna,0
9601,52,,2.0,dobra historia,,4,14,stała,0.0,81966.0,1,1,2,kawaler/panna,0
9602,41,,3.0,dobra historia,1.0,2,12,stała,0.0,118326.0,0,0,0,żonaty/zamężna,0
9603,36,,0.0,dobra historia,0.0,1,8,stała,0.0,41990.0,1,2,1,kawaler/panna,0
9604,48,20638.0,0.0,,0.0,3,11,stała,1.0,21284.0,0,2,1,żonaty/zamężna,0
9605,55,22208.0,4.0,,1.0,0,8,stała,1.0,16851.0,1,0,2,kawaler/panna,0
9606,18,14059.0,0.0,brak historii,,2,17,stała,1.0,,1,2,2,kawaler/panna,0
9607,44,30192.0,0.0,,0.0,2,11,stała,1.0,106534.0,0,1,2,rozwiedziony/rozwiedziona,0
9608,25,18302.0,2.0,dobra historia,0.0,0,9,stała,1.0,87945.0,0,0,1,żonaty/zamężna,0
